source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
linkedin,aggregator,https://am.linkedin.com/jobs/view/818-senior-php-developer-short-term-at-intetics-4317085433?refId=slnzpiXctw%2FU4bJ1K5wpLA%3D%3D&trackingId=GyTbLjAv088UyQJztaLxlw%3D%3D&position=21&pageNum=0,818 | Senior PHP Developer (Short term),Intetics,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2025-10-20,,,"Intetics Inc. is a leading American technology company providing custom software application development, distributed professional teams creation, software product quality assessment, and ""all-things-digital"" solutions built with SMAC, RPA, AI/ML, IoT, blockchain, and GIS/UAV/LBS technologies, is looking for a Senior PHP Developer to enrich its team with a skilled professional to spread the company's ideas, vision, content, and messages.

Responsibilities

Design, develop, and test complex web applications using PHP and related technologiesProvide technical guidance and support to team members, including code reviews and knowledge sharingCollaborate with cross-functional teams to define, design, and ship new features and functionalityEnsure the quality, performance, and scalability of our solutions through automated testing and continuous integrationParticipate in the full software development life cycle, including planning, execution, and maintenanceProactively identify and resolve technical issues and bugsStay up-to-date with emerging trends and technologies in web development

Requirements

Bachelor's degree in Computer Science or a related fieldAt least 5 years of experience developing web applications using PHP and related technologiesStrong proficiency in PHP, MySQL, HTML5, CSS3, and JavaScriptExperience with Laravel or a similar PHP frameworkKnowledge of front-end frameworks such as React, Angular, or Vue.jsFamiliarity with Git and Agile development methodologiesExcellent written and verbal communication skills in English",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/819-senior-golang-developer-short-term-at-intetics-4305718685?refId=7c20EZEu%2FMcx4tKjMUjVbg%3D%3D&trackingId=L2GKS%2FdqAHUkYoln9lhN2A%3D%3D&position=22&pageNum=3,819 | Senior Golang Developer (Short term),Intetics,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2025-09-26,,,"Description

Intetics, a leading global technology company providing custom software application development, distributed professional teams, software product quality assessment, and ""all-things-digital"" solutions, is looking for a Senior Golang Developer to enrich its team with a skilled professional who will help drive innovation and deliver cutting-edge solutions.

We specialize in high-performance backend development, cloud-native applications, distributed systems, and scalable microservices architectures. Our projects span across various industries, including IoT, cloud computing, fintech, AI-driven solutions, and real-time data processing.

We are looking for a passionate and ambitious Golang engineer who can take ownership of backend development, selecting the right technologies and tools to build robust and scalable solutions. If you thrive in an innovative environment and can transform ideas into working solutions, we invite you to join our team.

We are seeking Senior Golang Developers to contribute to our growing team and work on complex, high-load backend systems.

Primary Responsibilities:

Develop, optimize, and maintain scalable, high-performance backend applications using GolangDesign and implement microservices-based architectures and cloud-native solutionsEnsure code quality, scalability, and maintainability through best development practicesParticipate in code reviews, design discussions, and architecture decisionsWork closely with cross-functional teams to design and deliver high-impact solutionsTroubleshoot and optimize existing systems for performance, security, and reliabilityContribute to technical documentation and knowledge-sharing within the team

Apply for this job

Requirements

Requirements: 5+ years of experience in software development, with a strong focus on GolangSolid understanding of concurrent programming, distributed systems, and microservicesExperience working with RESTful APIs and gRPCFamiliarity with SQL and NoSQL databases (e.g., PostgreSQL, MySQL, MongoDB)Hands-on experience with Docker, Kubernetes, and cloud platforms (AWS, GCP, or Azure)Knowledge of CI/CD pipelines, automated testing, and DevOps practicesStrong problem-solving skills and the ability to work independentlyExcellent communication and teamwork skillsNice to Have:Experience with message brokers (Kafka, RabbitMQ, NATS)Understanding of GraphQL, WebSockets, and streaming architecturesExperience in AI/ML, IoT, or blockchain-related projectsFamiliarity with security best practices in backend developmentPrior experience working in Agile/Scrum development environments",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/992-senior-php-engineer-with-strong-db-experience-at-intetics-4311114317?refId=gFdaRa43%2FJGobaFKXXQDwg%3D%3D&trackingId=kf9JW9ceLn48FdwyQBIMfQ%3D%3D&position=19&pageNum=3,992 | Senior PHP Engineer with strong DB experience,Intetics,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2025-10-06,,,"Intetics Inc., a global technology company providing custom software application development, distributed professional teams, software product quality assessment, and ""all-things-digital"" solutions, is seeking a highly skilled and experienced Senior PHP Engineer to join our dynamic team.

As a Senior PHP Developer at Intetics, you will be responsible for developing, maintaining, and enhancing web applications using PHP and related technologies. You will work closely with cross-functional teams to deliver high-quality software solutions that meet client requirements and industry best practices.

The client is a leading company specializing in advanced cybersecurity solutions. They provide comprehensive security measures designed to protect sensitive data and systems from cyber threats. Their offerings include vulnerability management, threat intelligence, incident response, and compliance management. With cutting-edge technology and a team of experts, they ensure robust protection for organizations across various industries, helping clients stay ahead of evolving cyber threats and maintain a secure digital environment.

About the project: The only Risk-Based Vulnerability Management Platform purpose-built for the world's most complex enterprises.

Requirements

Minimum of 5 years of professional experience in PHP developmentExcellent knowledge of DBExtensive experience working with large volumes of dataExperience in writing complex and optimized SQL queries Excellent knowledge of modern versions of PHPExperience working with relational databases (SingleStore/MemSQL a bonus)Experience maintaining applications on Linux platforms in cloud environmentsBackground following Agile/Scrum methodologies in a professional settingDemonstrated experience with technical troubleshootingAbility to work independently and with a team, including with a team across different time zones

Would be a plus:

Experience working with vulnerability scanning technologies on any part of the tech stack (e.g., SCA, SAST, DAST, IAST, VM scanning, container, etc.)Experience working in cloud environments, ideally AWSExperience working with data analytics and/or data science

Benefits

Paid Time Off (36 paid days per year)Work From HomeTraining & DevelopmentPartial medical compensation",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/golang-technical-interviewer-at-intetics-4339227184?refId=TgHkeKAIrPgQrznCgHdSUw%3D%3D&trackingId=XNI4HFhNPhoOJgZgOEtgvQ%3D%3D&position=19&pageNum=1,Golang Technical Interviewer,Intetics,Armenia,Full-time,Entry level,IT Services and IT Consulting,2025-11-27,,,"Intetics Inc. is a leading American technology company providing custom software application development, distributed professional teams creation, software product quality assessment, and ""all-things-digital"" solutions, is looking for Technical Interviewers.

Responsibilities:

Conduct technical interviews for positions requiring expertise in Go (Golang), assessing candidates' proficiency in Go programming, concurrency management, and integration with various APIs and systemsWork closely with the recruitment team to develop interview questions that are relevant and challenging, tailored to capture the nuances of Go and its use in scalable systemsProvide comprehensive feedback and evaluations of candidates to hiring managers, emphasizing both technical skills and potential cultural fitStay updated with the latest developments in Go and related technologies to ensure a robust interview process

Requirements

Solid background in software development with specific expertise in Go, including familiarity with common frameworks and tools used in the Go ecosystemExperience in technical interviewing, mentoring, or teaching roles is highly preferredExcellent communication skills, with the ability to clearly and concisely explain complex technical conceptsDemonstrated ability to provide objective and constructive feedback in a professional mannerAdditional languages are an advantage",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-software-engineer-toolbox-app-at-jetbrains-4375277240?refId=d3Ozsnwa%2Bb1zi%2BSzF%2BMPOg%3D%3D&trackingId=mIngPtJ9R8TE2B25uh1w0w%3D%3D&position=10&pageNum=5,Senior Software Engineer (Toolbox App),JetBrains,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-03-19,,,"At JetBrains, code is our passion. Ever since we started, back in 2000, we have strived to make the strongest, most effective developer tools on earth. By automating routine checks and corrections, our tools speed up production, freeing developers to grow, discover, and create.

We are a driven team in charge of the Toolbox App, which centralizes the management of all JetBrains IDEs and development tools, completely reimagining how developers discover, install, and update their software. With effortless version management and project linking, developers can focus solely on coding, while also enjoying a clean, organized system.

The application is written in Kotlin, leveraging modern features and libraries, including:

Coroutines for asynchronous operationskRPC and kotlinx.serialization for the APICompose Multiplatform for the UI

If that sounds like a project you’d like to be a part of and you meet the requirements below, we’d love to hear from you.

In This Role, You Will

Develop and optimize features that enable seamless integration with JetBrains IDEs.Collaborate closely with team members to define architecture and technical decisions for future enhancements.Work on refining the UI/UX experience using Jetpack Compose to meet the highest usability standards.Take ownership of key components and drive them from conception through deployment.

We’d be happy to have you on our team if you have:

Solid programming experience with Kotlin and coroutines.Familiarity with Compose UI.Ability to understand other people's code (both test and product code).Ability to grasp new concepts quickly and to work both in a team and independently. Willingness to propose new ideas and improvements for current approaches.

We are an equal opportunity employer

We know great ideas can come from anyone, anywhere. That’s why we do our best to create an open and inclusive workplace – one that welcomes everyone regardless of their background, identity, religion, age, accessibility needs, or orientation.

We process the data provided in your job application in accordance with the Recruitment Privacy Policy.

",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-staff-software-developer-kotlin-multiplatform-tooling-at-jetbrains-4356093928?refId=dS8nJqSayPlU4k3b7gYxeA%3D%3D&trackingId=uKPSDvGdqPwk%2F%2FT6oOuX0g%3D%3D&position=20&pageNum=6,Senior/Staff Software Developer - Kotlin Multiplatform Tooling,JetBrains,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-03-11,,,"At JetBrains, code is our passion. Ever since we started, back in 2000, we have been striving to make the strongest, most effective developer tools on earth. By automating routine checks and corrections, our tools speed up production, freeing developers to grow, discover, and create.

Kotlin is a modern programming language created by JetBrains that targets the Java, Android, JavaScript, and native platforms. Kotlin has been rapidly gaining popularity since 2016 – it is now the official language for Android development and is supported in many frameworks, engines, and tools.

With Kotlin Multiplatform and Compose Multiplatform, our goal is to empower Android developers to build the best multiplatform apps. The Kotlin Multiplatform Tooling team is responsible for building tools that make this easier than ever. We’re developing Kotlin Multiplatform plugins for both IntelliJ IDEA and Android Studio, while also working on IntelliJ IDEA’s Android support, KDoctor, and the Kotlin Multiplatform wizard.

We're currently looking for a passionate Android developer who can share their experience and perspective with us and who wants to start building the tools they've always wished existed. We're a friendly and international team open to all applicants who share our passion for code.

As Part Of Our Team, You Will

Improve our Android tooling for Kotlin Multiplatform and Compose inside IntelliJ IDEA and Android Studio.Help make the Android plugin available for IntelliJ IDEA.Write high-quality code and documentation.Maintain quality by participating in code reviews and improving test automation.Be an active participant in team discussions, decisions, and planning sessions.

We'd love to have you on our team if you: 

Have a strong professional background developing real-world Android apps.Display excellent programming skills in Kotlin or Java, with a thorough understanding of algorithms, data structures, and thread-safe programming.Have a deep understanding of the Android ecosystem and community.Can communicate and collaborate proficiently in English.

Nice To Have

You have any experience in IDE or tool development.

We are an equal opportunity employer

We know great ideas can come from anyone, anywhere. That’s why we do our best to create an open and inclusive workplace – one that welcomes everyone regardless of their background, identity, religion, age, accessibility needs, or orientation.

We process the data provided in your job application in accordance with the Recruitment Privacy Policy.

",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/youtrack-internal-automation-engineer-at-jetbrains-4377379685?refId=Uaj0w9phzWFbR7L5q3Qocw%3D%3D&trackingId=llX70sMJ12BEQc%2BY%2BC%2BEJw%3D%3D&position=19&pageNum=0,YouTrack Internal Automation Engineer,JetBrains,"Yerevan, Armenia",Full-time,Mid-Senior level,Software Development,2026-03-02,,,"At JetBrains, code is our passion. Ever since we started, back in 2000, we have strived to make the strongest, most effective developer tools on earth. By automating routine checks and corrections, our tools speed up production, freeing developers to grow, discover, and create.YouTrack is JetBrains’ project management and team collaboration tool available in the cloud or as an on-premises solution. Thousands of teams worldwide rely on YouTrack to collaborate on projects of various sizes. Using YouTrack as both an internal project management tool and a public issue tracker, JetBrains teams set up their processes with the product’s customization features, such as workflows and apps.We are seeking an Internal Automation Engineer to design and maintain automations for internal teams, write and develop YouTrack workflows, integrate third-party services, own existing internal code, and help teams set up effective processes. You’ll be the go-to partner for internal stakeholders, translating their goals into robust, scalable solutions in YouTrack.For a general understanding of the currently available app-related and workflow APIs, refer to our Development Portal.
In this role, you will:Process and triage internal requests from JetBrains teams, from simple configuration requests to complex integrations with third-party tools.Design, develop, test, and maintain YouTrack workflows and apps.Help teams adopt best practices in YouTrack, setting up projects, fields, workflows, and automations.Own and maintain the codebase of existing automation and workflow modules, improving quality, observability, and performance.Gather requirements from teams, map their needs into YouTrack’s capabilities, propose architecture, and estimate trade-offs.Regularly collaborate and communicate with the development team.Contribute to internal documentation, templates, best practices, and training on how to use YouTrack.
We’d be happy to have you on our team if you:Have solid knowledge of JavaScript and/or TypeScript.Have a strong understanding of REST APIs, webhooks, and integration patterns and their usages.Have experience with version control systems like Git.Possess a high proficiency in spoken and written English.Have excellent communication skills, with the ability to explain complex technical topics to non-technical stakeholders.Are able to work independently.Can switch contexts efficiently and handle multiple requests throughout the day.Can prioritize tasks effectively.Are curious with a willingness to learn. If your background is in another technical area, or if you’re just starting your career, we can support you in growing into the role.
We’d be especially thrilled if you:Have experience with HTML and CSS.Have experience with React.Have experience with C#, Java, Kotlin, or any other high-level language.Are familiar with project management tools.
We process the data provided in your job application in accordance with the Recruitment Privacy Policy.",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-backend-developer-typescript-js-nestjs-sql-mongodb-rabbitmq-at-jobhire-ai-4342901645?refId=fN%2FXnmqoyEy8pp3jsZm0eQ%3D%3D&trackingId=1GW4loTkVpEYiROg40AFtg%3D%3D&position=8&pageNum=0,Senior BackEnd Developer (Typescript/ JS/ NestJS/ SQL/ MongoDB/ RabbitMQ,JobHire.AI,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2025-12-09,,,"About The Company

We believe job searching should be smart, fast, and human. People shouldn't spend hours filling out pointless forms and repeating the same questions. JobHire.AI already helps candidates discover career opportunities and seamlessly get in front of hiring managers and recruiters — so they can focus on what truly matters: growth, family and professional development.

📈 :35% MoM; top 1% in growth rate

💰 Profitable from day one

👥 40 people

🚀 Investors: Deel Ventures, Daniel Gutenberg, Dave Waiser, Margulan Seisembayev, and other unicorn founders.

Mission

JobHire.AI is a personal AI agent for continuous professional development and happiness at work.

What you'll do:

New Functionality Development

Implement new featuresGather and clarify requirements with product managersDevelop user storiesDemonstrate results

Support of Existing Functionality

Fix bugsOptimize performanceSupport production environmentHandle incidents

Automated Testing

Write automated tests

Manual Testing

Perform manual tests as part of the development process

Requirements

What we'are expecting/ must-have:

Experience working with version control systems (Git)Strong knowledge of TypeScript/JavaScript and understanding of Node.jsExperience with NestJSExperience with relational databases (PostgreSQL, MySQL, MSSQL, etc.) and performance optimizationExperience working with MongoDB at scale (from 100M documents / 50GB of data)Experience with RabbitMQUnderstanding of the HTTP/1.1 protocolExperience refactoring projects or their large partsEnglish and Russian

Nice to Have

Experience designing information system architectureExperience working with RedisExperience working in Agile/Scrum teams

Benefits

Remote work - work/life balanceGreat product; one of the fastest growing tech start-ups; amazing teamWork within the GMT+2 to GMT+5 time zonesCompetitive salary (based on experience)",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/software-engineer-c%2B%2B-remote-or-relocation-to-montenegro-at-libertex-group-4369206188?refId=iPWmShRkQAC5eHSv2RVE4A%3D%3D&trackingId=9tdWeGRuwL%2FTXEaDyus0Ag%3D%3D&position=20&pageNum=0,Software Engineer (C++) (Remote or Relocation to Montenegro),Libertex Group,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2026-02-04,,,"Libertex Group Overview

Established in 1997, the Libertex Group has helped shape the online trading industry by merging innovative technology, market movements and digital trends.

The multi-awarded online trading platform, Libertex, enables traders to access the market and invest in stocks or trade CFDs with underlying assets being commodities, Forex, ETFs, cryptocurrencies, and others.

A firm believer in the power of sports to inspire, empower and push for success, Libertex is the Official Online Trading Partner of Audi Revolut F1 Team.

We build innovative fintech so people can #TradeForMore with Libertex.

Job Overview

We are looking for a skilled C++ Engineer to design, develop, and maintain high-load server applications, working with complex systems that require efficient memory management, real-time processing, multithreading, and modern C++ standards.

Main Responsibilities

Design and development of high load server applications using C++Debug and troubleshoot existing functionality for trading platformsApplication architecture analysis and developmentCollaborate with other team members to ensure smooth integrationExperience with Metaquotes Metatrader platforms is a big advantageExperience in working with Kafka is nice to have Git, build automation, containers and approaches arround. Cloud Native Environments (AWS, GCP, Azure or similar). 

Requirements

Experience with standard and general purpose libraries (STL, Boost)Proficiency with SQL (RDBMS Postgres or MySQL)Security, basic network protocols (e.g. TCP/IP and UDP)Understanding of algorithms, data structuresUnderstanding of memory management, multiple processor use, runtime optimization, concurrency and synchronization

Benefits

Work in a pleasant and enjoyable environment near the Montenegrin sea or mountainsQuarterly bonuses based on Company performanceGenerous relocation package for the employee and their immediate family/partner Medical Insurance Plan with coverage for the employee and their immediate family from day one24 working days of annual leave Yearly reimbursement of travel expenses for the employee and family's flight homeCorporate events and team building activitiesUdemy Business unlimited membership & language training courses Professional and personal development opportunities in a fast-growing environment 

Libertex Group is an equal opportunity employer, fostering an inclusive and diverse environment. We do not discriminate based on any characteristic protected by the law. Candidate privacy is respected, and all data is securely stored and used solely for recruitment purposes, in line with GDPR and our internal policies. Unsuccessful applicants may have their data retained for future opportunities unless deletion is requested.",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/software-engineer-net-at-lineate-4375834244?refId=cbKzcCBtF5p%2FnnK8ebpCNg%3D%3D&trackingId=VjCxZjlIJtZr4cEjF8n%2BXQ%3D%3D&position=15&pageNum=0,Software Engineer (.NET),Lineate,"Yerevan, Yerevan, Armenia",Full-time,Director,Software Development,2026-02-20,,,"About Lineate

We help companies go from myth to reality with custom technology. Handling billions of transactions and terabytes of data, our technology solutions have enabled companies like The New York Times, AppNexus, and NYU to achieve their goals for over a decade. Whether we're rolling out a custom CMS that populates over 2,000 websites, providing complex loyalty offers or creating something completely custom, our expertise falls into three main categories:

Building the tech solutions companies need to achieve their goalsImproving and optimizing the technology companies already haveSupporting in-house development teams with our own experts & resources.

We work with companies across all verticals, including martech, ad tech, fintech, ecommerce, and more.

Project:

.NET 8ASP.NET CorePostgreSQL via EF Core 9.0AWSDockerGitlab CIxUnit for testing

Requirements:

4+ years of commercial experience with .NET development.Fluent English (spoken and written).Strong communication skills, ability to effectively collaborate with team members and stakeholders.Solid understanding of software development processes (SDLC, Agile/Scrum, code review, CI/CD).Experience in designing and developing scalable and maintainable solutions.Ability to analyze requirements and propose technical solutions.Proficiency in writing clean, maintainable code and unit tests.Experience with cloud platforms (Azure, AWS, GCP).

Nice to have:

Knowledge of front-end technologies

We offer

Freedom to Develop - equal opportunity to learn and grow professionallyClear career and professional path, strong performance management systemEquipmentLunch cateringAll the advantages of working in an international IT companyFlexible vacation timeHybrid work formatFun and inclusive in-person and digital events

Lineate is proud to be an Equal Opportunity Employer - We do not hire on the basis of race, colour, religion, creed, gender, national origin, citizenship, age, disability, veteran status, marital status, pregnancy, parental status, sex, gender expression or identity, sexual orientation, or any other basis protected by Georgian legislation. All employment is decided based on qualifications, merit, and business need.

Learn more about Lineate at our website: www.lineate.com",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/service-engineer-at-muk-4385299570?refId=KQC1N5bzSd48yHmgYHeyNQ%3D%3D&trackingId=EU%2FzgPGEC4XenYQ6sNo0ZA%3D%3D&position=10&pageNum=2,Service engineer,MUK,Armenia,Full-time,Entry level,IT Services and IT Consulting,2026-03-16,,,"Requirements

 Fluent English, Dell PowerEdge Servers (R/XE models) OpenManage Enterprise, GPU hardware: configuration, health, performance, NVLink, Infinity Fabric, Nvidia Bright Cluster software, Networking: understanding of networking fundamentals including Layer 2 switching, VLAN configuration, TCP/IP protocols with experience in monitoring and best practices, Linux experience (Red Hat, Ubuntu): installing, hardening, updating, Large DC Experience, troubleshooting skills, problem solving.

Responsibilities

 Environment administration, Monitor, review, and manage Dell infrastructure, Manages user requests – resident works under customer direction and is treated as customer’s team extension. OSE works exclusively under Dell Support direction, Manages and reviews log files, Generates regular operational reports, Change Management support, Post Implementation Planning and Knowledge Sharing, Problem Management, Change Evaluation and Recommendations, Conducts knowledge transfer to address the customer’s skills and resource gaps as well as technology recommendations.",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/armenia-php-developer-at-mwdn-4386896264?refId=h8quPSNzhXAxNc%2FPn%2BtrPQ%3D%3D&trackingId=H5xLONo1FSRax2zo1zCSIg%3D%3D&position=2&pageNum=0,Armenia / PHP Developer,MWDN,"Yerevan, Yerevan, Armenia",Full-time,Entry level,IT Services and IT Consulting,2026-03-18,,,"MWDN is a global IT outstaffing company with 23+ years of experience that connects exceptional tech talent with leading companies across Israel, the USA, Great Britain, and Western Europe. We offer opportunities to work on international products in a stable and professional environment.

Why does MWDN rock?:

Here’s what you can expect when you join MWDN:

Security: We carefully vet our clients to minimize risks and ensure reliability and timely payments - no fraud or unpleasant surprises.Career support: If a project isn’t the right fit, we support you and actively help find new opportunities that match your skills and career goals.Legal assistance: We provide guidance on legal matters, including opening and managing your independent contractor or sole proprietorship status, taxes, and related processes.Professional development: We offer English courses and professional growth opportunities, as well as team-building events.

Why choose us? MWDN is ranked among the top 5 IT employers in our region according to DOU. We take pride in our transparency and strong commitment to our team. Curious to learn more? See what our employees say about working with us on DOU.

What is your new project?:

Domain: Game Development / Mobile Gaming

Location: Raanana, Israel

Company size: 201–500 employees

Founded in: 2015

What makes this project exciting?:

For nearly a decade, this Israeli GameDev company has been a leading force in mobile entertainment. Their mission? To breathe new life into classic multiplayer games we all cherish, bringing them to the mobile and digital world. They've mastered the art of blending the timeless fun of board and card games with the excitement of live features like chat and tournaments. The result? A global success with a string of hit games under their belt, all designed to bring countless hours of joy to players worldwide.

Check out their open positions and join their international team!

What Makes You a Great Fit

PHP 8.2 (3+ years) with strong understanding of modern features: readonly classes, enums, attributes, named arguments, match expressions, strict typing.SQL databases (2+ years), MySQL preferred, including query optimization and schema design.Redis experience for caching and session storage.REST API development with focus on performance and clean response contracts.Unit and integration testing practices.Static analysis tools familiarity, strict standards.Docker for local development environments.Strong OOP fundamentals and SOLID principles.Repository pattern and dependency injection.Event driven architecture and plugin systems.Immutability first design patterns.Understanding of dual persistence strategies (DB + cache synchronization).Upper intermediate English level.

Your Day-to-day In This Position

Develop game server APIs handling player actions, matchmaking, and progression.Build platform services shared across multiple game titles.Work on internal tools and back office systems.

Why work with us?:

People-first management with minimal bureaucracyA friendly company culture, proven by employees who choose to returnFlexible working hours29 days of PTO (18 working days per year pluse all national holidays)10 paid recovery daysFull financial and legal support for independent contractorsFree English classes, with native speakers or Ukrainian teachersDedicated HR support

Our Next Steps

✅ Intro call with a Recruiter — ✅ Technical interview with Team Lead — ✅ Test task— ✅ Interview with CTO — ✅ Offer",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-javascript-engineer-integrations-team-at-memtime-4367566472?refId=slnzpiXctw%2FU4bJ1K5wpLA%3D%3D&trackingId=n8Ea6ISArr%2FYwuSVdrszTA%3D%3D&position=23&pageNum=0,Senior JavaScript Engineer - Integrations Team,Memtime,"Yerevan, Yerevan, Armenia",Full-time,Not Applicable,IT Services and IT Consulting,2026-01-31,,,"Who We Are

Memtime is one of the most successful early-stage startups in B2B SaaS, with thousands of customers in over 86 countries. We recently closed our Series A and are now scaling the company. Our mission is to become the new standard for time tracking — integrated with every project software worldwide.

How We Work

We are an international team with a hybrid remote work culture and a headquarters office in Munich.

At Memtime, we deal with time — which means we also respect yours.

No endless meetings. No unnecessary bureaucracy.

We believe in well-structured collaboration that allows everyone to see the real impact of their work.

Our Product

Memtime is the leading software for automatic activity tracking:

Our software automatically records what you are working on (emails, documents, websites, etc.) so you can easily remember how you spent your day.All data stays on the user’s device. No monitoring. No surveillance. Full privacy.We seamlessly integrate with project management software, ERPs, accounting, billing, and collaboration tools.


About The Team

Our Integrations Team is growing — and we are looking for a capable, customer-oriented JavaScript / Node.js Engineer to help us build and maintain integrations with 3rd-party SaaS platforms.

This includes both:

Building new connectors to external systems (e.g., MS Teams, Zoom, project management & billing systems such as Xero, DATEV, Asana, Jira, Clickup…) Enhancing and maintaining our integrations marketplace & configuration systemSupporting our move towards a developer portal to open the integration ecosystem for partners & customers


Your work will have a direct, visible impact on how well our product fits into customers’ workflows.

What We Are Looking For In You

Several years of JavaScript experience in a company environmentStrong experience with Node.js Experience working with REST and/or SOAP APIs Familiarity with SQL (SQLite, PostgreSQL or similar) Customer-oriented mindset and practical problem-solving approach Team-player and clear communicator Fluent in English


Even Better, But Not Required, If You

Experience working on B2B SaaS productsExperience with Serverless hosting (AWS Lambda, API Gateway, etc.) Experience designing + documenting APIs Automated testing experience Experience as a team lead or mentoring engineers


You will be

Building integrations to third-party platformsExtending and maintaining our integrations marketplace Improving internal and external APIs Defining architecture and implementation approaches for new integration features


You will be working with

Node.jsSQLiteServerless Framework AWS Lambda + API Gateway Our internal integrations marketplace & developer platform


Job details

Fully remote - no relocationFull-time 40h / weekYour choice of hardware


Interview process

Please upload your CV (PDF file) in the application form (Cover letter optional).

If your submission meets our expectations, we invite you to a to a single 1.5-hour interview split into 3 parts:

General info (Company, position, etc)Technical interviewYour questions


IMPORTANT:

We ask a lot of questions in the application form, to not waste your time with several interviews. That's why it should not take longer than 2-3 weeks from filling out the application to getting an offer from us.

Why you should apply

We operate with a lean structure, fast decision-making and a high degree of ownership.

You will have the autonomy to drive meaningful impact and see your work reflected in the product quickly.

Help us grow the product, grow the company, and grow yourself.",Software Engineering
linkedin,aggregator,https://am.linkedin.com/jobs/view/senior-characterization-engineer-at-microchip-technology-inc-4387434673?refId=ZzhzIJZyzWVsZid7vpHZHQ%3D%3D&trackingId=44O%2BHS0VgAtSxLBhDRrEvw%3D%3D&position=10&pageNum=3,Senior Characterization Engineer,Microchip Technology Inc.,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,"Appliances, Electrical, and Electronics Manufacturing and Semiconductor Manufacturing",2026-03-18,,,"Are you looking for a unique opportunity to be a part of something great? Want to join a 17,000-member team that works on the technology that powers the world around us? Looking for an atmosphere of trust, empowerment, respect, diversity, and communication? How about an opportunity to own a piece of a multi-billion dollar (with a B!) global organization? We offer all that and more at Microchip Technology Inc.

People come to work at Microchip because we help design the technology that runs the world. They stay because our culture supports their growth and stability. They are challenged and driven by an incredible array of products and solutions with unlimited career potential. Microchip’s nationally-recognized Leadership Passage Programs support career growth where we proudly enroll over a thousand people annually. We take pride in our commitment to employee development, values-based decision making, and strong sense of community, driven by our Vision, Mission, and 11 Guiding Values; we affectionately refer to it as the Aggregate System and it’s won us countless awards for diversity and workplace excellence.

Our company is built by dedicated team players who love to challenge the status quo; we did not achieve record revenue and over 30 years of quarterly profitability without a great team dedicated to empowering innovation. People like you.

Visit our careers page to see what exciting opportunities and company perks await!

Job Description

Ready for your next job move?

We are looking for a Senior Engineer to help us:

Develop, maintain and improve systems to store and retrieve characterization dataDevelop a characterization setup with a high level of automationCollaborate with the IC design team to develop and perform measurements of all IC parametersTest development and implementation for testing and characterization of NAND memory on ATE test systems.Perform characterization of all memory technology and designs for logic/ functionality, performance, power consumption, timing and some aspects of reliability.

Requirements/Qualifications

Electrical engineering fundamentals knowledge, including deep sub-micron CMOS device operation and characteristics, understanding of advancing modeling techniquesHands on experience with simulation using tools such as HSPICE, Finesim/PrimeSim or SpectreUnderstand any digital/mixed signal block such as SRAM, I/O using specification Extract netlist through StarRCXT Define timing arcs like setup, hold, propagation delayAbility to write SPICE test bench (compatible to simulators like HSpice, FineSim, Spectre etc) for any digital block from the scratchRun simulations using SPICE simulatorExpertise in Perl, Shell, TCL scripting

Travel Time

No Travel

To all recruitment agencies: Microchip Technology Inc. does not accept unsolicited agency resumes. Please do not forward resumes to our recruiting team or other Microchip employees. Microchip is not responsible for any fees related to unsolicited resumes.",Software Engineering
