source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
linkedin,aggregator,https://am.linkedin.com/jobs/view/lead-devops-engineer-at-globaldev-group-4383761010?refId=HBlt4Z%2BDVe5rZiXo6QlaMQ%3D%3D&trackingId=HZSDAOy5yOfKmkYSTPQ%2FJw%3D%3D&position=18&pageNum=0,Lead DevOps Engineer,Globaldev Group,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2026-03-10,,,"We are looking for a DevOps Engineer to support our R&D and engineering teams in building, maintaining, and improving the infrastructure that powers our development and release processes.

In this role, you will help design and operate systems for building, testing, and deploying software across both cloud platforms and on-premise environments. You will work on optimizing CI/CD pipelines, maintaining reliable and secure infrastructure, and ensuring that containerized applications run efficiently and scale when needed.

You will collaborate closely with software engineers and IT specialists to automate operational processes, manage system services, and deliver stable, production-ready environments across Google Cloud, internal servers, and embedded devices.

Requirements

Strong hands-on experience with Docker and Docker Compose in both local development setups and cloud environmentsExperience designing and maintaining GitLab CI/CD pipelines, including reusable job templates and efficient YAML configurationsProficiency in Bash, Python, and Terraform for scripting, infrastructure provisioning, metrics collection, and workflow automationSolid background working with cloud platforms. Experience with Google Cloud Platform (such as Cloud Run, Compute Engine, Artifact Registry, and Cloud Storage) is highly valued, though similar experience with AWS or Azure is also acceptableKnowledge of infrastructure security practices including SSL/TLS certificate automation, secrets management, and securing containerized or cloud-based workloads

Responsibilities

Design, maintain, and optimize CI/CD pipelines for automated build, testing, and deployment processes Build and manage containerized environments using Docker and related tools Support infrastructure across cloud and on-premise environments Automate operational processes and infrastructure provisioning Maintain secure and reliable environments for development and production Collaborate with engineering teams to improve development workflows and system reliability Support systems running on Google Cloud, internal servers, and embedded devices Contribute to building AI-ready infrastructure, including environments where new projects can be quickly deployed on VMs and existing projects can be operated by automated agents (e.g., LLM-based workflows)

Nice to have

Experience with Kubernetes and Helm Familiarity with monitoring and observability tools such as Grafana and Prometheus Understanding of DNS configuration, reverse proxies (e.g., Traefik), system services management, and certificate lifecycle management

What we offer

Direct cooperation with the already successful, long-term, and growing projectFlexible work arrangementsCollaborative and supportive team cultureTruly competitive salaryHelp and support from our caring HR team",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/devops-engineer-at-grupo-galv%C3%A3o-4388597025?refId=HBlt4Z%2BDVe5rZiXo6QlaMQ%3D%3D&trackingId=611RLniqJkF%2FhoY3tIDU6A%3D%3D&position=1&pageNum=0,DevOps Engineer,Grupo Galvão,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Construction,2026-03-20,,,"About The Role

Teza is a systematic trading firm building quantitative strategies across multiple asset

classes. We are looking for a DevOps Engineer to own and evolve our infrastructure

platform — the systems that our quants, developers, and traders rely on every day.

Our infrastructure team is at an inflection point. We have a working platform that

supports active trading and research, and we are now investing in making it more robust,

observable, and developer-friendly. The successful candidate will have significant

influence over the direction of our infrastructure — shaping tooling choices, establishing

standards, and building systems that scale with the firm.

Location

Austin, Texas or Yerevan, Armenia

What We're Building Toward

As a team, we are working toward the following goals. You will play a central role in

defining the approach and driving execution:

Full-stack observability** across all internal services — unified metrics, centralized logging, distributed tracing, and actionable alerting — so that engineers and traders have clear, real-time visibility into system health and performance. Reliable, self-service compute orchestration** spanning Slurm (HPC/ML workloads), Hadoop (batch data processing), and Airflow (workflow scheduling) — enabling researchers and data engineers to run workloads at scale without infrastructure bottlenecks. Mature secrets management** for trading credentials, API keys, certificates, and service-to-service authentication — with rotation policies, auditing, and tight integration into deployment workflows. Unified release pipelines** that bring consistency to how diverse applications — trading strategies, data pipelines, and real-time trading systems — move from development to production, each with their own build, test, and deployment needs. A well-maintained platform foundation** where shared services — identity management, GitHub Actions runners, VPN, observability tooling — stay current and reliable without disrupting active trading. Strong security posture** across production and research environments — network segmentation, access controls, vulnerability management, and compliance — that evolves alongside the platform rather than being bolted on after the fact. 

Requirements

Experience building and operating internal platform services for development teams (CI/CD, compute, monitoring, developer tooling) — not just consuming them. Strong proficiency in Linux systems administration and container orchestration (Docker, Kubernetes, or similar). Deep understanding of the software development lifecycle and how infrastructure supports engineering teams — from local development through CI to production deployment. Familiarity with ML and data-intensive workflow requirements: GPU scheduling, large dataset access patterns, experiment tracking, and reproducible compute environments. Proficiency with at least one major cloud provider (AWS, GCP, or Azure) including networking, IAM, and managed services. Experience designing and operating hybrid infrastructure — cloud, on-premises, and colocation environments — with an understanding of the tradeoffs between them. Hands-on programming ability in Python or another scripting language, sufficient to build tooling, automation, and infrastructure-as-code — not just run playbooks. Solid understanding of core network protocols and services: DNS, LDAP, SMTP, TLS, HTTP, and SSH. Practical knowledge of infrastructure security: firewall management, access control models (zero-trust, bastion hosts), vulnerability scanning, patch management, and audit logging. 

Nice to Have

Experience in a trading firm or other environment with strict uptime and latency requirements. Familiarity with infrastructure-as-code tools (Terraform, Pulumi, Ansible). Experience with log aggregation and SIEM systems. Understanding of compliance frameworks relevant to financial services. 

Benefits

 Health, visual and dental insurance Flexible sick time policy

",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/systems-engineer-at-grupo-galv%C3%A3o-4381903763?refId=d%2Bzt%2B9aLZMg1BN7Dj0BsPw%3D%3D&trackingId=49YpvhSNAOpXhOI9Jf2YCA%3D%3D&position=22&pageNum=0,Systems Engineer,Grupo Galvão,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Construction,2026-03-06,,,"About The Role

The Systems Engineer is responsible for managing and maintaining Teza’s systems and storage infrastructure. The System engineer will work closely with the development and trading operations teams to ensure the smooth functioning of all systems and applications.

Location:

Yerevan, Armenia (Hybrid mode with 3 days in-office requirement)

Key responsibilities/Day-to-day:

Manage Teza’s server Linux, storage and client infrastructureCollaborate with the development and trading operations teams to ensure the smooth functioning of systems and applicationsMonitor system performance and proactively identify and resolve any issues; experience with open source monitoring tools such as Icinga, Nagios or ZabbixTroubleshoot and resolve technical issues, including hardware and software problemsImplement and maintain security measures to protect the organization’s data and systemsDevelop and maintain documentation for system configurations and proceduresParticipate in on-call support rotation to address critical issues and incidents promptly and effectivelyProvide technical support and guidance to end-users

Basic Requirements:

5+ years of experience in systems infrastructure operations or related field. Proficiency in Linux, preferably with a RHEL or Debian based distributionProficiency in scripting languages such as Python or shell (Bash, Zsh)Extensive automation experience with tools such as Ansible or SaltExperience with virtualization platforms, preferably VMWareExperience with identity management, SSO, LDAP and KerberosStrong understanding of TCP/IPExcellent problem solving and troubleshooting skillsStrong communication and collaboration skillsAbility to work independentlyAbility to work in a fast paced environment

Nice To Have Requirements

Bachelor’s degree in Computer Science, Information Technology, or a related fieldExperience with containerization and orchestration tools such as Docker and KubernetesExperience with cloud platforms such as AWS or Google CloudExperience with database systems such as Postgres and MongoDBExperience with Identity management, SSO and LDAP

Benefits

 Health, visual and dental insurance Flexible sick time policy

",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/1053-principal-lead-c%2B%2B-systems-engineer-remote-desktop-webrtc-vdi-at-intetics-4387866159?refId=KQC1N5bzSd48yHmgYHeyNQ%3D%3D&trackingId=XPnQZ7RQ1VO2SNWpO2vdAA%3D%3D&position=6&pageNum=2,1053 | Principal / Lead C++ Systems Engineer - Remote Desktop / WebRTC / VDI,Intetics,Armenia,Internship,Mid-Senior level,IT Services and IT Consulting,2026-03-19,,,"Intetics Inc., a global technology company providing custom software application development, distributed professional teams, software product quality assessment, and ""all-things-digital"" solutions, is seeking a highly skilled and experienced Principal / Lead C++ Systems Engineer — Remote Desktop / WebRTC / VDI to join our dynamic team on a full-time basis.

We need a senior hands-on engineer to lead the design and implementation of a cross-platform remote desktop client built on top of an RDP-compatible/open-source foundation and optimized for real-time audio/video collaboration inside VDI environments. The role combines protocol engineering, multimedia optimization, desktop client development, networking/tunneling, and technical leadership.

Responsibilities

Define the client architecture and technical roadmapLead implementation of an RDP-compatible client with enhanced media and collaboration behaviorDesign and validate a strategy for audio/video optimization, redirection, compression, and additional data channelsOwn integration with tunnelled VDI connectivity and endpoint device handlingBuild proof-of-concepts and de-risk the hardest items early: media path, Teams/Zoom/Meet behavior, reconnect/session resilienceSet coding standards, review architecture, and guide 2-4 implementation engineersDeliver executable, source code, documentation, and knowledge transfer at project close

Requirements

8-12+ years in C/C++ systems engineeringProven delivery of desktop client software on at least two of: Windows, Linux, macOSStrong background in real-time communications: WebRTC, VoIP, RTP/RTCP, SRTP, ICE/TURN, jitter/latency handlingExperience with low-latency audio/video pipelines and media troubleshooting in constrained network conditionsExperience with remote display / virtualization / VDI / thin client / protocol productsAbility to work close to the protocol layer: transport, channels, device redirection, compression, session managementExperience integrating or modifying open-source infrastructure and contributing back upstream when neededStrong performance mindset: CPU/GPU usage, memory footprint, startup time, reconnect behavior, QoS under packet loss

Will be a plus

Direct experience with FreeRDP, RDP internals, virtual channels, or adjacent stacksExperience with media redirection/offload in VDI or thin-client productsDeep knowledge of Windows audio/video stack, plus at least one of CoreAudio/macOS or PulseAudio/PipeWire/LinuxBackground in Qt or another mature cross-platform desktop UI frameworkExperience with FFmpeg, GStreamer, libwebrtc, hardware acceleration, echo cancellation, and device routingSecurity experience around secure transport, auth flows, certificate handling, sandboxing, and protocol hardening",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/815-senior-devops-engineer-short-term-at-intetics-4388361487?refId=HBlt4Z%2BDVe5rZiXo6QlaMQ%3D%3D&trackingId=vyuHhBAUCyLSNDeRqGw4uw%3D%3D&position=3&pageNum=0,815 | Senior DevOps Engineer (Short term),Intetics,Armenia,Full-time,Mid-Senior level,IT Services and IT Consulting,2026-03-20,,,"Intetics Inc. is a leading American technology company providing custom software application development, distributed professional teams creation, software product quality assessment, and ""all-things-digital"" solutions, is looking for a Senior DevOps Engineer to enrich its team with a skilled professional.

Responsibilities:

Design and build resilient Cloud infrastructures that are protected against security threatsDevelop and assess Cloud security solutions to secure systems, databases, and networksConduct assessment and make recommendations to ensure that appropriate controls are in placeGain insight into security incidents and threats by monitoring/analyzing logs and performing vulnerability assessmentsParticipate in efforts that shape the company's security policies, procedures, and standards for use in Cloud environmentsCreate technical and managerial level security reports for Cloud-based applications and infrastructureImplement and test network and security Disaster Recovery procedures to ensure business continuityMonitor the use of sensitive data and regulate access to safeguard informationEnsure the confidentiality and integrity of data during transmission, storage, and processingReview violations of security procedures and discuss procedures with violators to ensure they are not repeatedProvide support to end users regarding network and security-related issues

Requirements

 BSc/MSc in Information Security or any other related field o General experience of not less than 5 years in the DevOps fieldMinimum 2 years of working experience in Information Security, with a proven focus on Cloud SecurityTechnical knowledge of Amazon Web Services (AWS)Proficiency with AWS services such as IAM, Organizations, SO, VPC, Transit Gateway, S3, EC2, RDS, ELB, CloudTrail, Config, Inspector, GuardDuty, WAF, etcClear understanding of current threats to Cloud infrastructure and advanced knowledge of securing such environmentsExpertise in DevSecOps methodologies is considered a plusBackground building and deploying applications to the cloud (AWS, Azure, etc.) using Infrastructure as CodeAbility to work autonomously with minimum supervision and to integrate well within a teamCapability to quickly learn new technologies in depthAvailability to work in CET timezone

 Nice to Have:

Code tools such as Terraform o Expertise in container securityProficiency with Microsoft Azure and Oracle Cloud",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/devops-trainer-%E2%80%94-relocation-to-oman-at-introduct-group-4380313742?refId=a09yLQ7E3flSB3Y0o7eI3Q%3D%3D&trackingId=yQ2%2FA%2Fft7VB9P%2Fc8F37OeQ%3D%3D&position=5&pageNum=1,DevOps Trainer — Relocation to Oman,Introduct Group,Armenia,Full-time,,,2026-03-03,,,"Introduct Group is an international technology company delivering tailored software solutions and digital products for businesses worldwide. We work on complex, large-scale projects across multiple industries, helping clients turn ideas into reliable, scalable systems.
Introduct Academy is the training arm of Introduct Group, focused on turning junior tech talent into mid-level engineers within 6–12 months. Founded in Estonia, we deliver job-ready specialists annually for internal teams and trusted clients.
In 2024, we began expanding into Oman — a key market for Introduct Group and part of our strategic alignment with Oman Vision 2040. 
The program is adapted to the local market but keeps our core philosophy: intensive training, hands-on experience, and long-term career support. We work with top graduates from Omani universities, focusing on both technical skills and soft skills like leadership and agility. Even after graduation, our shadow engineers continue to mentor alumni to ensure a strong career start.
We are looking for an experienced DevOps Trainer/Instructor to join an educational project in Oman.The trainer will work with groups of students and early-career professionals, delivering on-site training and developing DevOps-focused educational programs aligned with real industry needs and practical CI/CD and infrastructure workflows.The role includes teaching, curriculum development, student assessment, and close collaboration with the academy team. The training approach follows a 30% theory / 70% practice model, with a strong emphasis on hands-on work and real-world automation and operations scenarios.The position is offered on a 1-year contract with relocation to Oman.
Requirements3+ years of hands-on experience in DevOps, SRE, or infrastructure-related roles.Experience working with CI/CD pipelines and automation tools.Practical experience with Docker and containerization.Basic or practical experience with Kubernetes.Experience working with cloud platforms (AWS, Azure, GCP, or similar).Understanding of Infrastructure as Code principles (Terraform, Ansible, or similar tools).Experience in mentoring, knowledge sharing, and working with junior specialists.Strong interest in teaching, training, or technical mentorship.Ability to work with groups and effectively engage an audience.Training is delivered in English; the level of English must be sufficient to conduct classes and communicate with students.
ResponsibilitiesAbility to work with groups and effectively engage an audience.Training is delivered in English, the level of English must be sufficient to conduct classes and communicate with students.Develop and adapt DevOps training programs, including lectures, practical sessions, and self-study assignmentsPrepare and regularly update training materials based on student level and market requirements.Deliver on-site lectures, practical classes, and workshopsExplain DevOps approaches, tools, and processes in a clear and structured manner.Support students during practical exercises and training projects.Review assignments, assess knowledge, and participate in final project evaluations.Provide regular, constructive feedback to students.Maintain a positive, safe, and productive learning environment.Collaborate with methodologists, other trainers, and the academy team.Participate in student selection processes (interviews, test task reviews) when required.
Nice to haveExperience setting up monitoring and logging solutions (Prometheus, Grafana, ELK, etc.).Experience working with configuration management tools.Experience with scripting languages (Bash, Python, etc.).Experience developing or adapting training programs and courses.Experience working in educational or corporate training projects.
What we offer Full-time employment.1-year contract.On-site work in Oman (Muscat).Relocation package including: Accommodation provided.Transportation cost compensation.Relocation and onboarding support.A short remote onboarding period may be possible.Working hours may include morning, afternoon, or evening sessions, depending on the schedule.Participation in academy events, internal meetings, and educational activities as required.",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/infrastructure-engineer-at-introduct-group-4385395070?refId=AXAiqy6T5OFoCA7KtajcNw%3D%3D&trackingId=41UE50946Z0PZEs7B9oQeA%3D%3D&position=9&pageNum=2,Infrastructure Engineer,Introduct Group,Armenia,Full-time,,,2026-03-13,,,"Introduct Group is an international technology company delivering tailored software solutions and digital products worldwide. We work on complex, large-scale projects across the Middle East, including the UAE, Saudi Arabia, and Oman, with both government and private clients. Our projects are unique and challenging, offering engineers the opportunity to work on high-impact infrastructure.We are seeking an experienced Infrastructure Engineer (Linux) to join a project related to the Oman Police, with long-term business trips to Muscat, Oman.
Requirements3+ years of professional experience in Linux system administrationStrong experience working with virtualization platforms such as VMware or Oracle VMExperience installing and administering on-premise VPN serversSolid experience administering CentOS / RedHat or Ubuntu / Debian serversGood understanding of network administration and configurationExperience working with monitoring and observability tools such as Prometheus, Grafana, or ZabbixExperience administering web servers (Nginx / Apache)Good understanding of Git and Infrastructure as Code principlesStrong communication and collaboration skillsUpper-Intermediate English or higherWillingness to travel for long-term business trips to Muscat, OmanResponsibilities Maintain, monitor, and configure existing Oracle VM environmentsAssist with the migration of stateful applications from Oracle VM to OpenShiftProvide remote and on-site administration of network infrastructure and bare-metal serversSupport and collaborate with development teams on infrastructure-related tasksNice to haveExperience working with Cisco or Juniper network hardwareExperience installing and configuring Java application servers (Tomcat)Experience administering Pentaho BI platformExperience with administration and configuration of Pentaho serversExperience with Windows administration and PowerShell scriptingWhat we offerCompetitive salaryLong-term business trips to Muscat, OmanOpportunities for professional development and personal growthFriendly atmosphere and professional team",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/infrastructure-engineer-windows-remote-or-relocation-to-montenegro-at-libertex-group-4339048429?refId=AlCHO%2BEyFaMeJ2iIw%2B8K1g%3D%3D&trackingId=DLqxbRsLohVxPulbGei1uQ%3D%3D&position=22&pageNum=0,Infrastructure Engineer (Windows) (Remote or Relocation to Montenegro),Libertex Group,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,IT Services and IT Consulting,2025-11-26,,,"Established in 1997, the Libertex Group has helped shape the online trading industry by merging innovative technology, market movements and digital trends.

The multi-awarded online trading platform, Libertex, enables traders to access the market and invest in stocks or trade CFDs with underlying assets being commodities, Forex, ETFs, cryptocurrencies, and others.

A firm believer in the power of sports to inspire, empower and push for success, Libertex is the Official Online Trading Partner of Audi Revolut F1 Team.

We build innovative fintech so people can #TradeForMore with Libertex.

We are looking for an Infrastructure Engineer (Windows) to design, deploy, and maintain robust Windows infrastructure solutions in AWS and across remote data centers, automate workflows using Terraform and Terragrunt, and ensure service reliability through proactive monitoring, strong Windows Server management, and effective collaboration with internal teams.

Requirements

3+ years of Windows Server administration1+ years of cloud services management (preferably AWS). Experience with IaC tools (preferably terraform)Strong understanding of TCP/IP, DNS, DHCP, VPNs, and firewalls to manage network services and troubleshoot connectivityCompetence in PowerShell scripting for automating tasks and managing the Windows environmentKnowledge of security best practices, including patching, user/group management, and security protocolsExperience with Service Desk systems (e.g. Jira Service Desk, ZenDesk, Solarwinds) and enterprise-class monitoring systems (e.g. Zabbix, Prometheus, VictoriaMetrics)SPOKEN English (company's official language) at B2 level (Upper-Intermediate), at leastExperience with VMware ESXiExperience with LinuxExperience with Version Control Systems (GiLab/GitHub)Professional certifications (Microsoft, AWS)BSc/BA in Computer Science, Computer Engineering, or a related field

Responsibilities

Create and maintain Windows Server infrastructure (mostly AWS and some remote physical data-centers)Support existing Active Directory infrastructureSupport existing Veeam backup solution infrastructureConfigure monitoring (VictoriaMetrics, ELK)Write infrastructure code. We are using terraform with terragruntAutomate tasks and monitor their effectivenessCreate, oversee, and test security measures (e.g. access authentication/authorization, disaster recovery)Communicate with internal users and Customer Service when neededCompile and maintain thorough technical documentation

Benefits

Work in a pleasant and enjoyable environment near the Montenegrin sea or mountainsQuarterly bonuses based on Company performanceGenerous relocation package for the employee and their immediate family/partner Medical Insurance Plan with coverage for the employee and their immediate family from day one24 working days of annual leave Yearly reimbursement of travel expenses for the employee and family's flight homeCorporate events and team building activitiesUdemy Business unlimited membership & language training courses Professional and personal development opportunities in a fast-growing environment 

Libertex Group is an equal opportunity employer, fostering an inclusive and diverse environment. We do not discriminate based on any characteristic protected by the law. Candidate privacy is respected, and all data is securely stored and used solely for recruitment purposes, in line with GDPR and our internal policies. Unsuccessful applicants may have their data retained for future opportunities unless deletion is requested.",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/system-administrator-at-libertex-group-4374580901?refId=xxdbtCEuRu%2Bc4eFQ4IDVLg%3D%3D&trackingId=MeMR5u8v48sAerfV8W2o6A%3D%3D&position=2&pageNum=0,System Administrator,Libertex Group,"Yerevan, Yerevan, Armenia",Full-time,Mid-Senior level,Financial Services,2026-02-24,,,"Libertex Group Overview Established in 1997, the Libertex Group is an international powerhouse with over 28 years of financial markets expertise.
Over the years, the Libertex Group has helped shape the online trading industry by merging together innovative technology, market movements and digital trends. This was made possible with the introduction of ‘Libertex', the multi-awarded online trading platform with which anyone can access the market and invest in stocks or trade CFDs with underlying assets being commodities, Forex, ETFs, cryptocurrencies, and others.
A firm believer in the power of sports to inspire, empower and push for success, Libertex is the Official Online Trading Partner of Audi Revolut F1 Team.
The Libertex Group in Numbers:
28+ years of fintech experience3M+ clients worldwide700+ employees45+ international awards (for Libertex)300+ tradable assets (through Libertex)
The Libertex Group is constantly driven by a single passionate purpose - to tirelessly work on developing amazing fintech for people who simply want to have ‘more' in their lives.
Job Overview We are looking for a capable System Administrator to support, maintain, and improve the organization's IT infrastructure. The ideal candidate will have solid experience managing Windows Server environments, Active Directory and domain services, Google Workspace administration, and supporting database and virtualization platforms. This role requires someone comfortable operating independently while collaborating with internal teams when needed.
Main ResponsibilitiesDeploy and maintain Linux/Windows Server environments across on-premise datacenters and/or cloud platforms.Support and maintain Microsoft SQL Servers.Perform routine maintenance including patching, updates and performance tuning.Manage virtualization platforms, storage, and server hardening in line with best practices.Monitor system performance and availability, troubleshooting issues as they arise.Maintain and test backups, disaster recovery procedures, and system documentation.Administer identity and collaboration platforms, including Active Directory, Azure Entra ID, and Google Workspace.Support SSO integrations, identity lifecycle management, and access control best practices.Respond to IT-related requests and tasks assigned by the manager including laptop installation/configuration and end-user support when required. Coordinate with internal teams or external vendors to resolve infrastructure and system issues.
RequirementsBachelor's Degree in Information Technology, Computer Science, Information Systems, or a related field.Previous experience of 4-5 years as a System Administrator or a similar position. Excellent command of the English language.Proven hands-on experience administering Linux and Windows Server environments in production.Strong knowledge of Active Directory, domain services, and Group Policy management. Working knowledge of Microsoft SQL Server, including basic administration and troubleshooting.Experience administering Google Workspace (users, groups, permissions, policies).Solid experience with virtualization and virtual machine lifecycle management across on-prem and/or cloud environments.Ability to troubleshoot Windows operating systems (servers and laptops).Good understanding of core networking concepts (DNS, DHCP, IP addressing).Good documentation and organizational skills.Strong problem-solving skills and ability to work independently.Experience working with Microsoft SQL Server (MSSQL) environments.Experience with monitoring and alerting tools such as Zabbix, Grafana, or similar platforms.Experience with Virtualization Platforms such as Proxmox, VMware or Hyper-V.
Benefits20 working days of annual leaveUdemy Business unlimited membership Professional and personal development opportunities in a fast-growing environment 
Libertex Group is an equal opportunity employer, fostering an inclusive and diverse environment. We do not discriminate based on any characteristic protected by the law. Candidate privacy is respected, and all data is securely stored and used solely for recruitment purposes, in line with GDPR and our internal policies. Unsuccessful applicants may have their data retained for future opportunities unless deletion is requested.",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/aix-system-administrator-at-npo-usa-inc-4365355973?refId=xxdbtCEuRu%2Bc4eFQ4IDVLg%3D%3D&trackingId=YMnRnJbMHIsegQ2aF%2FeGQw%3D%3D&position=3&pageNum=0,AIX System Administrator,NPO USA Inc,"Yerevan, Yerevan, Armenia",Full-time,Entry level,IT Services and IT Consulting,2026-01-22,,,"Knowledge of IBM POWER 9 and Power10 hardware.Installation and configuration.Knowledge of the HMC hardware console.Installation, configuration, and operation on the LPAR profile.Knowledge of PowerVM (VIO server) Installation and configuration.Virtualisation activity on VIOS for LPAR AIX.

Knowledge of AIX OS versions 6.1, 7.1 and 7.2 for operation:

Managing and configuring network interfaces.Operation on Logical Volume Manager (physical disk, multipath, volume groups, file systeminstalling/updating ODM drivers for DELL or HPe storage.Update/install TL/SP on AIX lpar.Analysis Performance on AIX lpar.Troubleshooting on AIX.Support to other teams (middleware, database, storage, backup, etc.)Knowledge of PowerHA.Install and configure PowerHA based on 2 AIX nodes.Configure and manage cluster topology.Configure and manage cluster resource groups.

Soft Skills

Fluent English (written and spoken)Willingness and aptitude to work as part of a global team located in EuropeWillingness to work on-call shiftsWillingness to work on planned changes outside of normal working hours during the weekendWillingness to work on short business trips (only for limited cases).

Working Hours

US Central.

Desirable But Not Essential Requirements

Knowledge of Linux OS distribution (Red Hat is preferred)

About NPO USA

If you are smart and curious about new things, we are looking for you: this is an exciting opportunity to work, learn and acquire new skills!",DevOps / Cloud
linkedin,aggregator,https://am.linkedin.com/jobs/view/cloud-engineer-at-paymentology-4378648986?refId=HBlt4Z%2BDVe5rZiXo6QlaMQ%3D%3D&trackingId=IHCqGMgXlfKVo5Uje2AKqg%3D%3D&position=11&pageNum=0,Cloud Engineer,Paymentology,"Yerevan, Yerevan, Armenia",Full-time,Not Applicable,Financial Services,2026-02-26,,,"At Paymentology, we’re redefining what’s possible in the payments space. As the first truly global issuer-processor, we give banks and fintechs the technology and talent to launch and manage Mastercard and Visa cards at scale – across more than 60 countries.

Our advanced, multi-cloud platform delivers real-time data, unmatched scalability, and the flexibility of shared or dedicated processing instances. It's this global reach and innovation that sets us apart.

We’re looking for a Cloud Engineer to strengthen Paymentology’s cloud infrastructure foundations, with a strong focus on AWS multi-account governance, IAM security controls, and Infrastructure as Code automation. This role plays a critical part in building secure, scalable cloud platforms that power our global payment solutions, while working closely with Platform and Security teams to ensure operational excellence and compliance.

What you get to do::

Support and enhance Paymentology’s AWS cloud foundation, including multi-account governance using AWS Organizations, Landing Zone frameworks, and Service Control Policy guardrails.Design, implement, and maintain secure IAM roles, policies, and access controls aligned with least privilege and compliance requirements.Develop, modularize, and govern Terraform-based Infrastructure as Code to enable scalable, repeatable, and secure infrastructure deployments.Integrate infrastructure automation into CI/CD pipelines to ensure consistency across development, testing, and production environments.Implement and support core AWS infrastructure services such as API Gateway, Lambda, CloudFront, Route 53, and application and network load balancers.Collaborate closely with Platform Engineering and Security teams to align infrastructure standards, governance controls, and operational reliability.Support troubleshooting, incident response, and root cause analysis across cloud environments to maintain high availability and performance.Maintain clear Confluence documentation, operational runbooks, and infrastructure standards to support long-term platform sustainability.

Requirements:

Strong hands-on AWS expertise with a focus on multi-account environments, Landing Zone governance, and cloud security best practices.Deep understanding of IAM governance, including role-based access control, least privilege policy design, and cross-account access patterns.Advanced experience with Terraform, including reusable module development, multi-environment deployments, and IaC governance through CI/CD.Working knowledge of modern AWS services such as Lambda, API Gateway, CloudFront, Route 53, and ALB/NLB.Experience supporting production cloud environments with strong troubleshooting and incident response capabilities.Familiarity with compliance-driven environments such as PCI DSS or ISO 27001 is highly advantageous.General exposure to Kubernetes or EKS concepts is beneficial, although deep expertise is not required.

﻿

What you can look forward to::

At Paymentology, it’s not just about building great payment technology, it’s about building a company where people feel they belong and their work matters. You’ll be part of a diverse, global team that’s genuinely committed to making a positive impact through what we do. Whether you’re working across time zones or getting involved in initiatives that support local communities, you’ll find real purpose in your work—and the freedom to grow in a supportive, forward-thinking environment.",DevOps / Cloud
